File	Class	Method	HitCount	LineNum
AvlUtil.java	AvlUtil.AvlTreeIterator	hasNext() : boolean	131858	352
AvlUtil.java	AvlUtil.AvlTreeIterator	next() : TNode	2376	357
AvlUtil.java	AvlUtil.AvlTreeIterator	remove() : void	0	364
AvlUtil.java	AvlUtil.AvlTreeIterator	seekFirst(TNode) : void	129430	373
AvlUtil.java	AvlUtil.AvlTreeIterator	seekTo(TNode,Object,AvlKeyComparator<TNode>) : void	51	390
AvlUtil.java	AvlUtil.AvlTreeIterator	seekNext() : void	2376	430
AvlUtil.java	AvlUtil.AvlIterableList	readNext(TNode) : TNode	1445059	462
AvlUtil.java	AvlUtil.AvlIterableList	readPrev(TNode) : TNode	24	470
AvlUtil.java	AvlUtil.AvlIterableList	prepend(TNode,TNode) : TNode	11	479
AvlUtil.java	AvlUtil.AvlIterableList	append(TNode,TNode) : TNode	49684	499
AvlUtil.java	AvlUtil.AvlIterableList	appendList(TNode,TNode) : TNode	1	519
AvlUtil.java	AvlUtil.AvlIterableList	remove(TNode,TNode) : TNode	49703	537
AvlUtil.java	AvlUtil.AvlIterableList	prepend(TNode,TNode,TNode) : TNode	31	556
AvlUtil.java	AvlUtil.AvlIterableList	isLinked(TNode) : boolean	181437	569
BoundedCompletionService.java	BoundedCompletionService	BoundedCompletionService(Executor,int)	0	59
BoundedCompletionService.java	BoundedCompletionService	submit(Callable<V>) : Future<V>	0	66
BoundedCompletionService.java	BoundedCompletionService	take() : Future<V>	0	73
BoundedCompletionService.java	BoundedCompletionService	poll(long,TimeUnit) : Future<V>	0	77
BoundedCompletionService.java	BoundedCompletionService	cancelAll(boolean) : void	0	81
BoundedCompletionService.java	BoundedCompletionService.QueueingFuture	QueueingFuture(Callable<V>)	0	49
BoundedCompletionService.java	BoundedCompletionService.QueueingFuture	done() : void	0	53
ByteArrayHashKey.java	ByteArrayHashKey	ByteArrayHashKey(byte[],int,int)	8001905	28
ByteArrayHashKey.java	ByteArrayHashKey	get(int) : byte	300863326	34
ByteArrayHashKey.java	ByteArrayHashKey	getAbsolutePos(int) : int	300863329	39
ByteArrayHashKey.java	ByteArrayHashKey	length() : int	15467365	43
ByteBufferArray.java	ByteBufferArray	ByteBufferArray(long,ByteBufferAllocator)	12	64
ByteBufferArray.java	ByteBufferArray	createBuffers(ByteBufferAllocator) : void	13	77
ByteBufferArray.java	ByteBufferArray	getThreadCount() : int	11	112
ByteBufferArray.java	ByteBufferArray	roundUp(long,long) : long	21	142
ByteBufferArray.java	ByteBufferArray	getMultiple(long,int,byte[]) : int	50	153
ByteBufferArray.java	ByteBufferArray	getMultiple(long,int,byte[],int) : int	50	166
ByteBufferArray.java	ByteBufferArray	visit(ByteBuffer,int,byte[],int,int) : void	50	172
ByteBufferArray.java	ByteBufferArray	putMultiple(long,int,byte[]) : void	0	184
ByteBufferArray.java	ByteBufferArray	putMultiple(long,int,byte[],int) : void	253	196
ByteBufferArray.java	ByteBufferArray	visit(ByteBuffer,int,byte[],int,int) : void	273	201
ByteBufferArray.java	ByteBufferArray	multiple(long,int,byte[],int,Visitor) : void	303	232
ByteBufferArray.java	ByteBufferArray	asSubByteBuff(long,int) : ByteBuff	201	276
ByteBufferArray.java	ByteBufferArray.BufferCreatorCallable	BufferCreatorCallable(int,int,ByteBufferAllocator)	120	126
ByteBufferArray.java	ByteBufferArray.BufferCreatorCallable	call() : ByteBuffer[]	119	132
ByteBufferUtils.java	ByteBufferUtils	ByteBufferUtils()	0	55
ByteBufferUtils.java	ByteBufferUtils	writeVLong(ByteBuffer,long) : void	87904	322
ByteBufferUtils.java	ByteBufferUtils	readVLong(ByteBuffer) : long	214418	355
ByteBufferUtils.java	ByteBufferUtils	putCompressedInt(OutputStream,int) : int	296640	380
ByteBufferUtils.java	ByteBufferUtils	putInt(OutputStream,int) : void	5212221	402
ByteBufferUtils.java	ByteBufferUtils	toByte(ByteBuffer,int) : byte	628123433	414
ByteBufferUtils.java	ByteBufferUtils	moveBufferToStream(OutputStream,ByteBuffer,int) : void	2	428
ByteBufferUtils.java	ByteBufferUtils	copyBufferToStream(OutputStream,ByteBuffer,int,int) : void	19155443	443
ByteBufferUtils.java	ByteBufferUtils	copyBufferToStream(DataOutput,ByteBuffer,int,int) : void	38677	465
ByteBufferUtils.java	ByteBufferUtils	putLong(OutputStream,long,int) : int	30358	478
ByteBufferUtils.java	ByteBufferUtils	putByte(ByteBuffer,int,byte) : int	1048504	488
ByteBufferUtils.java	ByteBufferUtils	longFitsIn(long) : int	60573	502
ByteBufferUtils.java	ByteBufferUtils	intFitsIn(int) : int	14	538
ByteBufferUtils.java	ByteBufferUtils	readCompressedInt(InputStream) : int	184722	560
ByteBufferUtils.java	ByteBufferUtils	readCompressedInt(ByteBuffer) : int	0	581
ByteBufferUtils.java	ByteBufferUtils	readLong(InputStream,int) : long	26364	595
ByteBufferUtils.java	ByteBufferUtils	readLong(ByteBuffer,int) : long	0	609
ByteBufferUtils.java	ByteBufferUtils	copyFromStreamToBuffer(ByteBuffer,DataInputStream,int) : void	250384	624
ByteBufferUtils.java	ByteBufferUtils	drainInputStreamToBuffer(InputStream) : ByteBuffer	39	640
ByteBufferUtils.java	ByteBufferUtils	copyFromBufferToBuffer(ByteBuffer,ByteBuffer) : void	6	655
ByteBufferUtils.java	ByteBufferUtils	copyFromBufferToBuffer(ByteBuffer,ByteBuffer,int,int,int) : void	5934650	680
ByteBufferUtils.java	ByteBufferUtils	copyFromBufferToBuffer(ByteBuffer,ByteBuffer,int,int) : void	1697652	707
ByteBufferUtils.java	ByteBufferUtils	findCommonPrefix(ByteBuffer,int,int,int) : int	0	731
ByteBufferUtils.java	ByteBufferUtils	findCommonPrefix(byte[],int,int,byte[],int,int) : int	115285	753
ByteBufferUtils.java	ByteBufferUtils	findCommonPrefix(ByteBuffer,int,int,ByteBuffer,int,int) : int	42049	776
ByteBufferUtils.java	ByteBufferUtils	arePartsEqual(ByteBuffer,int,int,int,int) : boolean	10	798
ByteBufferUtils.java	ByteBufferUtils	skip(ByteBuffer,int) : void	2295223	824
ByteBufferUtils.java	ByteBufferUtils	extendLimit(ByteBuffer,int) : void	0	828
ByteBufferUtils.java	ByteBufferUtils	toBytes(ByteBuffer,int) : byte[]	2	839
ByteBufferUtils.java	ByteBufferUtils	toBytes(ByteBuffer,int,int) : byte[]	0	855
ByteBufferUtils.java	ByteBufferUtils	equals(ByteBuffer,int,int,ByteBuffer,int,int) : boolean	10962286	863
ByteBufferUtils.java	ByteBufferUtils	hashCode(ByteBuffer,int,int) : int	21	883
ByteBufferUtils.java	ByteBufferUtils	compareTo(ByteBuffer,int,int,ByteBuffer,int,int) : int	414833656	891
ByteBufferUtils.java	ByteBufferUtils	equals(ByteBuffer,int,int,byte[],int,int) : boolean	1119137	895
ByteBufferUtils.java	ByteBufferUtils	compareTo(byte[],int,int,ByteBuffer,int,int) : int	478606877	912
ByteBufferUtils.java	ByteBufferUtils	compareTo(ByteBuffer,int,int,byte[],int,int) : int	3547978	916
ByteBufferUtils.java	ByteBufferUtils	compareToUnsafe(Object,long,int,Object,long,int) : int	892931168	920
ByteBufferUtils.java	ByteBufferUtils	toShort(ByteBuffer,int) : short	1357531202	969
ByteBufferUtils.java	ByteBufferUtils	toInt(ByteBuffer) : int	0	976
ByteBufferUtils.java	ByteBufferUtils	toInt(ByteBuffer,int) : int	567799657	986
ByteBufferUtils.java	ByteBufferUtils	readAsInt(ByteBuffer,int,int) : int	2122	1000
ByteBufferUtils.java	ByteBufferUtils	toLong(ByteBuffer,int) : long	118064828	1019
ByteBufferUtils.java	ByteBufferUtils	putInt(ByteBuffer,int) : void	2422725	1029
ByteBufferUtils.java	ByteBufferUtils	putInt(ByteBuffer,int,int) : int	42521795	1033
ByteBufferUtils.java	ByteBufferUtils	toDouble(ByteBuffer,int) : double	1	1043
ByteBufferUtils.java	ByteBufferUtils	toBigDecimal(ByteBuffer,int,int) : BigDecimal	1	1053
ByteBufferUtils.java	ByteBufferUtils	putShort(ByteBuffer,short) : void	0	1071
ByteBufferUtils.java	ByteBufferUtils	putShort(ByteBuffer,int,short) : int	524350	1075
ByteBufferUtils.java	ByteBufferUtils	putAsShort(ByteBuffer,int,int) : int	370	1079
ByteBufferUtils.java	ByteBufferUtils	putLong(ByteBuffer,long) : void	20277	1092
ByteBufferUtils.java	ByteBufferUtils	putLong(ByteBuffer,int,long) : int	14390966	1096
ByteBufferUtils.java	ByteBufferUtils	copyFromArrayToBuffer(ByteBuffer,byte[],int,int) : void	204233	1108
ByteBufferUtils.java	ByteBufferUtils	copyFromArrayToBuffer(ByteBuffer,int,byte[],int,int) : void	12548564	1130
ByteBufferUtils.java	ByteBufferUtils	copyFromBufferToArray(byte[],ByteBuffer,int,int,int) : void	48136013	1152
ByteBufferUtils.java	ByteBufferUtils	copyOfRange(ByteBuffer,int,int) : byte[]	163867	1172
ByteBufferUtils.java	ByteBufferUtils	toStringBinary(ByteBuffer,int,int) : String	3317	1181
ByteBufferUtils.java	ByteBufferUtils	toStringBinary(ByteBuffer) : String	3300	1200
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder	getBestComparer() : Comparer	355	82
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.PureJavaComparer	PureJavaComparer()	1	97
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.PureJavaComparer	compareTo(byte[],int,int,ByteBuffer,int,int) : int	10	99
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.PureJavaComparer	compareTo(ByteBuffer,int,int,ByteBuffer,int,int) : int	8	113
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.UnsafeComparer	UnsafeComparer()	354	130
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.UnsafeComparer	<clinit>, line 132()	355	132
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.UnsafeComparer	compareTo(byte[],int,int,ByteBuffer,int,int) : int	478597367	138
ByteBufferUtils.java	ByteBufferUtils.ComparerHolder.UnsafeComparer	compareTo(ByteBuffer,int,int,ByteBuffer,int,int) : int	414551536	152
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder	getBestConverter() : Converter	393	179
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	PureJavaConverter()	1	195
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	toShort(ByteBuffer,int) : short	2	197
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	toInt(ByteBuffer) : int	0	202
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	toInt(ByteBuffer,int) : int	2	207
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	toLong(ByteBuffer,int) : long	2	212
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putInt(ByteBuffer,int) : void	0	217
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putInt(ByteBuffer,int,int) : int	0	222
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putShort(ByteBuffer,short) : void	0	228
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putShort(ByteBuffer,int,short) : int	0	233
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putLong(ByteBuffer,long) : void	0	239
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.PureJavaConverter	putLong(ByteBuffer,int,long) : int	0	244
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	UnsafeConverter()	392	253
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	<clinit>, line 255()	393	255
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	toShort(ByteBuffer,int) : short	1357181856	261
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	toInt(ByteBuffer) : int	0	266
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	toInt(ByteBuffer,int) : int	568484357	273
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	toLong(ByteBuffer,int) : long	117923988	278
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putInt(ByteBuffer,int) : void	2422634	283
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putInt(ByteBuffer,int,int) : int	42466026	289
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putShort(ByteBuffer,short) : void	0	294
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putShort(ByteBuffer,int,short) : int	524140	300
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putLong(ByteBuffer,long) : void	20277	305
ByteBufferUtils.java	ByteBufferUtils.ConverterHolder.UnsafeConverter	putLong(ByteBuffer,int,long) : int	14390598	311
ByteRangeUtils.java	ByteRangeUtils	numEqualPrefixBytes(ByteRange,ByteRange,int) : int	0	36
ByteRangeUtils.java	ByteRangeUtils	copyToNewArrays(Collection<ByteRange>) : ArrayList<byte[]>	0	48
ByteRangeUtils.java	ByteRangeUtils	fromArrays(Collection<byte[]>) : ArrayList<ByteRange>	0	59
ByteRangeUtils.java	ByteRangeUtils	write(OutputStream,ByteRange) : void	0	70
ByteRangeUtils.java	ByteRangeUtils	write(OutputStream,ByteRange,int) : void	0	74
Bytes.java	Bytes	len(byte[]) : int	50041555	142
Bytes.java	Bytes	Bytes()	0	153
Bytes.java	Bytes	Bytes(byte[])	67392673	161
Bytes.java	Bytes	Bytes(Bytes)	0	170
Bytes.java	Bytes	Bytes(byte[],int,int)	67480377	180
Bytes.java	Bytes	Bytes(ByteString)	0	192
Bytes.java	Bytes	get() : byte[]	4688330	201
Bytes.java	Bytes	set(byte[]) : void	0	212
Bytes.java	Bytes	set(byte[],int,int) : void	0	221
Bytes.java	Bytes	getSize() : int	0	231
Bytes.java	Bytes	getLength() : int	124373	243
Bytes.java	Bytes	getOffset() : int	119249	254
Bytes.java	Bytes	toByteString() : ByteString	0	261
Bytes.java	Bytes	hashCode() : int	101756376	266
Bytes.java	Bytes	compareTo(Bytes) : int	1681542	277
Bytes.java	Bytes	compareTo(byte[]) : int	0	290
Bytes.java	Bytes	equals(Object) : boolean	1679426	299
Bytes.java	Bytes	toString() : String	68	313
Bytes.java	Bytes	toArray(List<byte []>) : byte[][]	0	322
Bytes.java	Bytes	copyBytes() : byte[]	1	334
Bytes.java	Bytes	readByteArray(DataInput) : byte[]	65119	404
Bytes.java	Bytes	readByteArrayThrowsRuntime(DataInput) : byte[]	0	421
Bytes.java	Bytes	writeByteArray(DataOutput,byte[]) : void	31414	435
Bytes.java	Bytes	writeByteArray(DataOutput,byte[],int,int) : void	27758	452
Bytes.java	Bytes	writeByteArray(byte[],int,byte[],int,int) : int	0	468
Bytes.java	Bytes	putBytes(byte[],int,byte[],int,int) : int	49354607	486
Bytes.java	Bytes	putByte(byte[],int,byte) : int	30586102	499
Bytes.java	Bytes	putByteBuffer(byte[],int,ByteBuffer) : int	105	511
Bytes.java	Bytes	toBytes(ByteBuffer) : byte[]	1643	527
Bytes.java	Bytes	readBytes(ByteBuffer) : byte[]	1644	533
Bytes.java	Bytes	toString(byte[]) : String	24496846	543
Bytes.java	Bytes	toString(byte[],String,byte[]) : String	0	556
Bytes.java	Bytes	toString(byte[],int) : String	895	570
Bytes.java	Bytes	toString(byte[],int,int) : String	34128893	595
Bytes.java	Bytes	toStringBinary(byte[]) : String	2755530	617
Bytes.java	Bytes	toStringBinary(ByteBuffer) : String	22	634
Bytes.java	Bytes	toStringBinary(byte[],int,int) : String	11624258	657
Bytes.java	Bytes	isHexDigit(char) : boolean	1266124	675
Bytes.java	Bytes	toBinaryFromHex(byte) : byte	1266124	687
Bytes.java	Bytes	toBytesBinary(String) : byte[]	1045	694
Bytes.java	Bytes	toBytes(String) : byte[]	84843666	731
Bytes.java	Bytes	toBytes(boolean) : byte[]	5297	747
Bytes.java	Bytes	toBoolean(byte[]) : boolean	29271	756
Bytes.java	Bytes	toBytes(long) : byte[]	5519450	769
Bytes.java	Bytes	toLong(byte[]) : long	74303	785
Bytes.java	Bytes	toLong(byte[],int) : long	114378891	797
Bytes.java	Bytes	toLong(byte[],int,int) : long	114526838	811
Bytes.java	Bytes	explainWrongLengthOrOffset(byte[],int,int,int) : IllegalArgumentException	0	818
Bytes.java	Bytes	putLong(byte[],int,long) : int	14712484	842
Bytes.java	Bytes	putLongUnsafe(byte[],int,long) : int	0	858
Bytes.java	Bytes	toFloat(byte[]) : float	3	868
Bytes.java	Bytes	toFloat(byte[],int) : float	6	878
Bytes.java	Bytes	putFloat(byte[],int,float) : int	0	888
Bytes.java	Bytes	toBytes(float) : byte[]	3	896
Bytes.java	Bytes	toDouble(byte[]) : double	3	905
Bytes.java	Bytes	toDouble(byte[],int) : double	17	914
Bytes.java	Bytes	putDouble(byte[],int,double) : int	12	924
Bytes.java	Bytes	toBytes(double) : byte[]	4	935
Bytes.java	Bytes	toBytes(int) : byte[]	4733582	947
Bytes.java	Bytes	toInt(byte[]) : int	3581731	962
Bytes.java	Bytes	toInt(byte[],int) : int	186284705	972
Bytes.java	Bytes	toInt(byte[],int,int) : int	189845679	985
Bytes.java	Bytes	toIntUnsafe(byte[],int) : int	0	999
Bytes.java	Bytes	toShortUnsafe(byte[],int) : short	0	1011
Bytes.java	Bytes	toLongUnsafe(byte[],int) : long	0	1023
Bytes.java	Bytes	readAsInt(byte[],int,int) : int	900	1037
Bytes.java	Bytes	putInt(byte[],int,int) : int	26999977	1059
Bytes.java	Bytes	putIntUnsafe(byte[],int,int) : int	0	1075
Bytes.java	Bytes	toBytes(short) : byte[]	5220	1085
Bytes.java	Bytes	toShort(byte[]) : short	184	1098
Bytes.java	Bytes	toShort(byte[],int) : short	286377648	1108
Bytes.java	Bytes	toShort(byte[],int,int) : short	286499597	1121
Bytes.java	Bytes	getBytes(ByteBuffer) : byte[]	1	1137
Bytes.java	Bytes	putShort(byte[],int,short) : int	14636595	1150
Bytes.java	Bytes	putShortUnsafe(byte[],int,short) : int	0	1166
Bytes.java	Bytes	putAsShort(byte[],int,int) : int	2359443	1183
Bytes.java	Bytes	toBytes(BigDecimal) : byte[]	24	1200
Bytes.java	Bytes	toBigDecimal(byte[]) : BigDecimal	4	1215
Bytes.java	Bytes	toBigDecimal(byte[],int,int) : BigDecimal	15	1227
Bytes.java	Bytes	putBigDecimal(byte[],int,BigDecimal) : int	0	1247
Bytes.java	Bytes	vintToBytes(long) : byte[]	0	1262
Bytes.java	Bytes	bytesToVint(byte[]) : long	0	1300
Bytes.java	Bytes	readVLong(byte[],int) : long	0	1324
Bytes.java	Bytes	readAsVLong(byte[],int) : long	8	1336
Bytes.java	Bytes	compareTo(byte[],byte[]) : int	89831193	1356
Bytes.java	Bytes	compareTo(byte[],int,int,byte[],int,int) : int	407136982	1372
Bytes.java	Bytes	lexicographicalComparerJavaImpl() : Comparer<byte[]>	0	1396
Bytes.java	Bytes	equals(byte[],byte[]) : boolean	20464132	1687
Bytes.java	Bytes	equals(byte[],int,int,byte[],int,int) : boolean	28063463	1703
Bytes.java	Bytes	equals(byte[],ByteBuffer) : boolean	901517	1734
Bytes.java	Bytes	startsWith(byte[],byte[]) : boolean	65872	1754
Bytes.java	Bytes	hashCode(byte[]) : int	7173941	1767
Bytes.java	Bytes	hashCode(byte[],int) : int	7174021	1778
Bytes.java	Bytes	mapKey(byte[]) : Integer	0	1787
Bytes.java	Bytes	mapKey(byte[],int) : Integer	0	1797
Bytes.java	Bytes	add(byte[],byte[]) : byte[]	95631	1806
Bytes.java	Bytes	add(byte[],byte[],byte[]) : byte[]	190594	1816
Bytes.java	Bytes	add(byte[][]) : byte[]	2	1828
Bytes.java	Bytes	head(byte[],int) : byte[]	0	1847
Bytes.java	Bytes	tail(byte[],int) : byte[]	871	1861
Bytes.java	Bytes	padHead(byte[],int) : byte[]	0	1875
Bytes.java	Bytes	padTail(byte[],int) : byte[]	12	1888
Bytes.java	Bytes	split(byte[],byte[],int) : byte[][]	60	1905
Bytes.java	Bytes	split(byte[],byte[],boolean,int) : byte[][]	73	1921
Bytes.java	Bytes	iterateOnSplits(byte[],byte[],int) : Iterable<byte[]>	34	1937
Bytes.java	Bytes	hasNext() : boolean	1183	2000
Bytes.java	Bytes	next() : byte[]	1079	2005
Bytes.java	Bytes	remove() : void	0	2020
Bytes.java	Bytes	iterator() : Iterator<byte[]>	104	2028
Bytes.java	Bytes	iterateOnSplits(byte[],byte[],boolean,int) : Iterable<byte[]>	117	1946
Bytes.java	Bytes	hashCode(byte[],int,int) : int	102206451	2040
Bytes.java	Bytes	toByteArrays(String[]) : byte[][]	0	2051
Bytes.java	Bytes	toBinaryByteArrays(String[]) : byte[][]	0	2063
Bytes.java	Bytes	toByteArrays(String) : byte[][]	0	2076
